id,event_type,event_cause,status,latitude,longitude,corridor,zone,police_station,direction,junction,start_datetime,hour_of_day,day_of_week,is_weekend,month,is_peak_hour,is_night,time_bin,has_vehicle,event_span_km,requires_road_closure,priority,severity_tier,veh_type,description,duration_to_close_min
FKID007969,unplanned,pot_holes,active,12.9575633,77.606015,Hosur Road,Unknown,Ashok Nagar,unknown,CMP GateJunc,2024-01-20 23:31:06.056000+00:00,5,6,1,1,0,1,early_morning,0,0.0,False,High,High,none,huge pothole with water leakage... which is disrupting thtraffic movement n 2 wheelers are in danger,
FKID007970,unplanned,vehicle_breakdown,closed,12.9540757,77.543376,Mysore Road,Unknown,Byatarayanapura,unknown,SatteliteBusStandJunc,2024-01-20 23:55:09.760000+00:00,5,6,1,1,0,1,early_morning,1,0.0,False,High,High,ksrtc_bus,off road at ksrtc junction,
FKID007971,planned,construction,closed,13.0925143,77.5966277,Bellary Road 2,Unknown,Yelahanka,unknown,YelhankaCircle,2024-01-21 00:15:31.266000+00:00,5,6,1,1,0,1,early_morning,0,0.0,False,High,High,none,nhai road cleaning work in front of yelahanka coffeeday towards airport sir.. vehicle movement is normal sir,
FKID007972,unplanned,vehicle_breakdown,closed,12.9804342,77.5712219,Non-corridor,Unknown,Sheshadripuram,unknown,KhodaysCircle(DV UrsCircle),2024-01-21 00:32:12.843000+00:00,6,6,1,1,0,0,early_morning,0,0.0,False,Low,Low,none,lake of disel  [person] agiruthe sir,
FKID007973,unplanned,vehicle_breakdown,closed,12.9802737,77.5713868,Non-corridor,Unknown,Sheshadripuram,unknown,KhodaysCircle(DV UrsCircle),2024-01-21 00:34:04.477000+00:00,6,6,1,1,0,0,early_morning,1,0.0,False,Low,Low,lcv,break done  near [location] 20 minit to clear traffic  nurmal sir,
FKID007974,unplanned,construction,closed,12.9251519,77.5503617,ORR West 1,Unknown,Banashankari,unknown,KatriguppeJunction,2024-01-21 03:16:05.235000+00:00,8,6,1,1,1,0,morning_rush,0,0.0,False,High,High,none,[location] work going at kathriguppe towards kamakya .traffic not moving properly from kathriguppe towards kamakya jn..plz note,
FKID007975,unplanned,vehicle_breakdown,closed,12.9755387,77.553167,Magadi Road,Unknown,Magadi Road,unknown,PrasannaJunction,2024-01-21 03:37:39.980000+00:00,9,6,1,1,1,0,morning_rush,1,0.0,False,High,High,heavy_vehicle,tyre puncture,44.38574795
FKID007976,unplanned,vehicle_breakdown,closed,12.9591511,77.6531925,Old Airport Road,Unknown,Jeevanbheemanagar,unknown,ISRO Junction-Airport rd,2024-01-21 07:13:55.809000+00:00,12,6,1,1,0,0,midday,1,0.0,False,High,High,bmtc_bus,,
FKID007977,unplanned,vehicle_breakdown,closed,12.9754994,77.6010225,Old Madras Road,Unknown,Cubbon Park,unknown,AnilKumbleCircle,2024-01-21 08:04:57.636000+00:00,13,6,1,1,0,0,midday,1,0.0,False,High,High,private_car,"car offroad due to battery problem, anilkumble junction towords queens junction",
FKID007978,unplanned,vehicle_breakdown,closed,12.9595869,77.5559132,Mysore Road,Unknown,Chamarajpet,unknown,BangaloreBodyBuildersJunc,2024-01-21 08:16:33.277000+00:00,13,6,1,1,0,0,midday,1,0.0,False,High,High,ksrtc_bus,joint cut problem,32.330133016666665
FKID007979,unplanned,vehicle_breakdown,closed,12.9489449,77.5358988,Mysore Road,Unknown,Byatarayanapura,unknown,KIMCO Junction,2024-01-21 08:19:11.630000+00:00,13,6,1,1,0,0,midday,1,0.0,False,High,High,bmtc_bus,bmtc bus bhel 1st gate puncture incoming side vehicle slow moving sir,34.26564135
FKID007980,unplanned,vehicle_breakdown,closed,13.0608517,77.5948567,Bellary Road 2,Unknown,Hebbala,unknown,KodigehalliCross,2024-01-21 08:22:37.372000+00:00,13,6,1,1,0,0,midday,1,0.0,False,High,High,others,starting problem,
FKID007981,unplanned,vehicle_breakdown,closed,12.9757204,77.5628794,Magadi Road,Unknown,Magadi Road,unknown,LeprosyhospitalJunc,2024-01-21 08:41:01.008000+00:00,14,6,1,1,0,0,midday,1,0.0,False,High,High,lcv,[person] evening sir..... vehicle got off roaded near venkateshwara textile due to housing joint got cuted..... traffic going normal' there is no problem for that...... sir,
FKID007982,unplanned,others,closed,13.0426781,77.5128416,Tumkur Road,Unknown,Peenya,unknown,Chokasandra (Tumkur road),2024-01-21 14:38:15.169000+00:00,20,6,1,1,1,0,evening_rush,0,0.0,False,High,High,none,dasarahalli on flyover incoming said hgv vehicle as puncher. traffic on said movment sir,
FKID007983,unplanned,vehicle_breakdown,closed,13.0178829,77.5573789,Tumkur Road,Unknown,Yeshwanthpura,unknown,YeshwanthpuraCircle,2024-01-21 19:09:54.828000+00:00,0,0,0,1,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,"vehicel off road due to clutch plate problem, traffic normal",
FKID007984,unplanned,vehicle_breakdown,closed,12.9385767,77.63319,IRR(Thanisandra road),Unknown,Ashok Nagar,unknown,Srinivagilu(Ejipura)Junc,2024-01-21 19:33:19.114000+00:00,1,0,0,1,0,1,late_night,0,0.0,False,High,High,none,"ಸರ್ ಶ್ರೀನಿವಾಗಿಲು ಜಂಕ್ಷನ್ ಬಳಿ ಸದರಿ ಗೂಡ್ಸ್ ವಾಹನ ಪೈಪ್ ಜಾಮಾಗಿದೆ ಎಂದು ಸ್ಟಾಟ್ ಆಗುತ್ತಿರುವುದಿಲ್ಲ. ಗಾಡಿ ರಸ್ತೆ ಸೈಡಲ್ಲಿದ್ದು, ಸಂಚಾರಕ್ಕೆ ಯಾವುದೆ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ, ಸದ್ಯದಲ್ಲಿ ಮ್ಯಾಕಾನಿಕ್ ಬರುತಿದ್ದು, ರಿಪೇರಿ ಮಾಡಿಸಿಕೊಂಡು ಹೋಗುವುದಾಗಿ ವಾಹನ ಚಾಲಕ ತಿಳಿಸಿರುತ್ತಾನೆ ಸರ್.",16.959205216666668
FKID007985,unplanned,vehicle_breakdown,closed,12.9757357,77.5625355,Magadi Road,Unknown,Magadi Road,unknown,LeprosyhospitalJunc,2024-01-21 19:49:38.611000+00:00,1,0,0,1,0,1,late_night,1,0.0,False,High,High,bmtc_bus,,
FKID007986,unplanned,vehicle_breakdown,closed,12.9363845,77.5179542,Mysore Road,Unknown,Byatarayanapura,unknown,RajeshwariJunc,2024-01-21 22:50:00.393000+00:00,4,0,0,1,0,1,late_night,1,0.0,False,High,High,bmtc_bus,traffic movement swalpa slow ide sir,
FKID007987,unplanned,road_conditions,active,12.978299,77.6287561,Old Madras Road,Unknown,Jeevanbheemanagar,unknown,CMH Rd-AdarshTheaterJunc,2024-01-22 00:18:59.416000+00:00,5,0,0,1,0,1,early_morning,0,0.0,False,High,High,none,ಬಿಬಿಎಂಪಿ ಗೇ ಮಾಹಿತಿ ಯನ್ನು ತಿಳಿಸಿರುತ್ತೇವೆ ಸರ್,
FKID007988,unplanned,road_conditions,active,12.9783026,77.628747,Old Madras Road,Unknown,Jeevanbheemanagar,unknown,CMH Rd-AdarshTheaterJunc,2024-01-22 00:20:05.200000+00:00,5,0,0,1,0,1,early_morning,0,0.0,False,High,High,none,ಬಿಬಿಎಂಪಿ ಅವರಿಗೆ ತಿಳಿಸಿರುವ ಸರ್,
FKID007989,unplanned,road_conditions,active,12.9784015,77.6288438,Old Madras Road,Unknown,Jeevanbheemanagar,unknown,CMH Rd-AdarshTheaterJunc,2024-01-22 00:20:52.153000+00:00,5,0,0,1,0,1,early_morning,0,0.0,False,High,High,none,ಬಿಬಿಎಂಪಿ ಅವರಿಗೆ ತಿಳಿಸಿರುತ್ತೇವೆ ಸರ್,
FKID007990,unplanned,vehicle_breakdown,closed,13.0447302,77.5082877,Tumkur Road,Unknown,Peenya,unknown,HesaraghattaJunction,2024-01-22 01:25:39.772000+00:00,6,0,0,1,0,0,early_morning,1,0.0,False,High,High,private_car,h cross on flyover cab off-road towards city traffic one side movement,26.866518433333333
FKID007991,planned,public_event,closed,12.9854021,77.5735578,Non-corridor,Unknown,Sheshadripuram,unknown,KrishnaFlourMill,2024-01-22 02:27:11.158000+00:00,7,0,0,1,1,0,morning_rush,0,0.12088128717004687,True,Low,Low,none,public function,
FKID007992,unplanned,vehicle_breakdown,closed,13.06709,77.5926817,Bellary Road 2,Unknown,Kodigehalli,unknown,Batrayanapura(Amrutahalli)Junction,2024-01-22 06:46:49.599000+00:00,12,0,0,1,0,0,midday,1,0.0,False,High,High,lcv,starting problem,
FKID007993,unplanned,others,active,12.9773278,77.6086763,Old Madras Road,Unknown,Shivajinagar,unknown,KamrajRdJunction,2024-01-22 07:11:21.526000+00:00,12,0,0,1,0,0,midday,0,0.0,False,High,High,none,ಐ ಮಾಸ್ಕ್ ಲೈಟ್ ಆನ್ ಆಗಿರುವುದಿಲ್ಲ ಸರ್..,
FKID007994,unplanned,pot_holes,active,12.9783581,77.6287932,Old Madras Road,Unknown,Jeevanbheemanagar,unknown,CMH Rd-AdarshTheaterJunc,2024-01-22 07:48:37.227000+00:00,13,0,0,1,0,0,midday,0,0.0,False,High,High,none,informed to bbmp engineering department sir,
FKID007995,unplanned,vehicle_breakdown,closed,13.0460309,77.5048969,Tumkur Road,Unknown,Peenya,unknown,HesaraghattaJunction,2024-01-22 08:01:08.582000+00:00,13,0,0,1,0,0,midday,1,0.0,False,High,High,private_car,near h cross on flyover towards city private car 0ff road due to starting problem sir traffic one side moving sir,
FKID007996,unplanned,vehicle_breakdown,closed,12.954169,77.5440656,Mysore Road,Unknown,Byatarayanapura,unknown,SatteliteBusStandJunc,2024-01-22 08:33:31.511000+00:00,14,0,0,1,0,0,midday,1,0.0,False,High,High,ksrtc_bus,break,
FKID007997,unplanned,vehicle_breakdown,closed,12.9771846,77.6204217,Non-corridor,Unknown,Halasur,unknown,BegumMahalJunc,2024-01-22 18:33:13.744000+00:00,0,1,0,1,0,1,late_night,1,0.0,False,Low,Low,lcv,ಬೇರೆಯವಿಲ್ಲದೆ ಸರ್ ಚೇಂಜ್ [person] ಹೋಗ್ತೀನಿ ಅಂತ ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,
FKID007998,unplanned,vehicle_breakdown,closed,12.9861854,77.6480642,Old Madras Road,Unknown,Jeevanbheemanagar,unknown,OldMadrasRd-NGEF Junc,2024-01-22 18:51:32.879000+00:00,0,1,0,1,0,1,late_night,1,0.0,False,High,High,lcv,vehicle starting problem. mechanic on the way traffic no problem sir near ngef junction,37.8463379
FKID007999,unplanned,vehicle_breakdown,closed,12.9563669,77.549614,Mysore Road,Unknown,Byatarayanapura,unknown,toll gate mysore road,2024-01-22 19:03:18.303000+00:00,0,1,0,1,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,starting problem.,
FKID008000,unplanned,vehicle_breakdown,closed,12.942664,77.6225558,Non-corridor,Unknown,Adugodi,unknown,NGV RearGateJunc,2024-01-22 19:50:45.147000+00:00,1,1,0,1,0,1,late_night,1,0.0,False,Low,Low,others,nil,81.02077853333334
FKID008001,unplanned,others,closed,12.9772805,77.6086333,Old Madras Road,Unknown,Shivajinagar,unknown,KamrajRdJunction,2024-01-22 20:23:47.143000+00:00,1,1,0,1,0,1,late_night,0,0.0,False,High,High,none,starting problem sir,108.49235771666666
FKID008002,unplanned,vehicle_breakdown,closed,12.91571,77.62313,ORR East 1,Unknown,Mico Layout,unknown,SilkBoardJunc,2024-01-22 21:26:25.296000+00:00,2,1,0,1,0,1,late_night,1,0.0,False,High,High,private_bus,private bus offroaded on silkboard flyover towords mps due deseal supply problem  traffic movement slow ide sir,
FKID008003,unplanned,road_conditions,active,12.9879275,77.5158492,Magadi Road,Unknown,Kamakshipalya,unknown,Srigandakaval,2024-01-22 20:53:11.091000+00:00,2,1,0,1,0,1,late_night,0,0.0,False,High,High,none,bad road condition,
FKID008004,unplanned,others,closed,12.972125,77.6075283,Old Madras Road,Unknown,Ashok Nagar,unknown,OperaHouseJunc,2024-01-22 21:50:19.054000+00:00,3,1,0,1,0,1,late_night,0,0.0,False,High,High,none,"good morning sir near [person] man whole cover broken, slow traffic towards  meyohall junction. no required of road closing sir...🙏",90.64092015
FKID008005,unplanned,tree_fall,closed,12.9925918,77.5919329,Non-corridor,Unknown,High ground,unknown,ChandrikaJunction,2024-01-22 22:17:43.344000+00:00,3,1,0,1,0,1,late_night,0,0.011564316983573207,True,Low,Low,none,ಸಣ್ಣ ಮರವನ್ನು ಮರ ಬೀಳುವ ಸಂಭವನತೆದ್ದು ಆದಕಾರಣ ತಾತ್ಕಾಲಿಕವಾಗಿ ಏಟ್ ಮೇನ್ ರೋಡ್ ಕ್ಲೋಸ್ ಮಾಡಲಾಗಿದೆ ಸರ್,66.67837425
FKID008006,unplanned,vehicle_breakdown,closed,12.9676952,77.6113708,Non-corridor,Unknown,Ashok Nagar,unknown,D'SouzaCircle,2024-01-22 22:36:20.583000+00:00,4,1,0,1,0,1,late_night,1,0.0,False,Low,Low,private_car,ಕಾರು ಫ್ರಂಟ್ ವೀಲ್ ಜಾಯಿಂಟ್ ವಿಲ್ ಕಟ್ ಆಗಿದ್ದು ರಸ್ತೆ ಬಲಭಾಗಕ್ಕೆ ಇರುತ್ತದೆ  ಸ್ವಲ್ಪ ಮಟ್ಟದ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ,80.54814843333334
FKID008007,unplanned,others,closed,12.9763693,77.5989581,CBD 2,Unknown,Cubbon Park,unknown,QueensStatueCircle,2024-01-23 00:00:57.919000+00:00,5,1,0,1,0,1,early_morning,0,0.0,False,High,High,none,ಕ್ವೀನ್ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಒಳಚರಂಡಿ ದುರಸ್ತಿ ಮಾಡುತ್ತಿದ್ದಾರೆ,
FKID008008,unplanned,vehicle_breakdown,closed,13.034067,77.5305385,Tumkur Road,Unknown,Yeshwanthpura,unknown,SRS Peenya Junc,2024-01-23 01:11:44.795000+00:00,6,1,0,1,0,0,early_morning,1,0.0,False,High,High,bmtc_bus,starting problem near srs junction traffic no problem sir,18.983907716666668
FKID008009,unplanned,vehicle_breakdown,closed,13.094683,77.5974166,Bellary Road 2,Unknown,Yelahanka,unknown,YelhankaCircle,2024-01-23 02:07:37.329000+00:00,7,1,0,1,1,0,morning_rush,1,0.0,False,High,High,heavy_vehicle,hgv vehicle offroad@ coffee day yalahanka towards airport service road sir,20.676519583333334
FKID008010,unplanned,vehicle_breakdown,closed,12.9551061,77.5452828,Mysore Road,Unknown,Byatarayanapura,unknown,SatteliteBusStandJunc,2024-01-23 03:21:16.524000+00:00,8,1,0,1,1,0,morning_rush,1,0.0,False,High,High,heavy_vehicle,ksrtc towards guddadahallie incoming side starting problem traffic no problem,17.08193041666667
FKID008011,unplanned,vehicle_breakdown,closed,12.9863137,77.6458598,Old Madras Road,Unknown,Banaswadi,unknown,OldMadrasRd-80FeetRdJunc,2024-01-23 03:32:25.087000+00:00,9,1,0,1,1,0,morning_rush,1,0.0,False,High,High,truck,"vehicle off-roaded between 80feet junction towards ngef junction,there is no problem for traffic at present sir.",
FKID008012,unplanned,vehicle_breakdown,closed,12.9732648,77.5401707,West of Chord Road,Unknown,Vijayanagara,unknown,VijayanagarBusStandJunction,2024-01-23 04:32:23.446000+00:00,10,1,0,1,1,0,morning_rush,1,0.0,False,High,High,bmtc_bus,slow moving traffic from p and t jn towards [location] bus stand,
FKID008013,unplanned,vehicle_breakdown,closed,12.8759715,77.5951995,Bannerghata Road,Unknown,Hulimavu,unknown,MeenakshiMallJunc,2024-01-23 05:38:51.705000+00:00,11,1,0,1,0,0,midday,1,0.0,False,High,High,heavy_vehicle,towards gottigere from [location].,
FKID008014,unplanned,vehicle_breakdown,closed,13.0160378,77.5835681,Bellary Road 1,Unknown,Sadashivanagar,unknown,MekhriCircle,2024-01-23 06:07:17.818000+00:00,11,1,0,1,0,0,midday,1,0.0,False,High,High,lcv,break fel,25.291362366666664
FKID008015,unplanned,vehicle_breakdown,closed,12.9933695,77.5713458,Non-corridor,Unknown,Malleshwaram,unknown,MillCornerRd-SampigeRdJunc,2024-01-23 06:39:11.572000+00:00,12,1,0,1,0,0,midday,1,0.0,False,Low,Low,others,vehicle breakdown,
FKID008016,unplanned,vehicle_breakdown,closed,12.9401626,77.5976092,Non-corridor,Unknown,Wilson Garden,unknown,NIMHANS Junction,2024-01-23 06:45:56.364000+00:00,12,1,0,1,0,0,midday,1,0.0,False,Low,Low,bmtc_bus,vehicle breakdown,
FKID008017,unplanned,vehicle_breakdown,closed,13.0187617,77.5574231,Tumkur Road,Unknown,Yeshwanthpura,unknown,YeshwanthpuraCircle,2024-01-23 06:52:05.939000+00:00,12,1,0,1,0,0,midday,1,0.0,False,High,High,lcv,wheel bolt problem sir,
FKID008018,unplanned,vehicle_breakdown,closed,12.9192396,77.621872,ORR East 1,Unknown,Madiwala,unknown,SilkBoardJunc,2024-01-23 08:35:30.374000+00:00,14,1,0,1,0,0,midday,1,0.0,False,High,High,ksrtc_bus,ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಪ್ಲೇಯರ್ ಮೇಲೆ ಔಟ್ ಗೋಯಿಂಗ್ ಸೈಡ್ ಈ ವಾಹನವು ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ರುತ್ತದೆ 20 ನಿಮಿಷದಲ್ಲಿ ಕ್ಲಿಯರ್ ಆಗುತ್ತೆ ಸರ್,21.377075433333335
FKID008019,unplanned,vehicle_breakdown,closed,12.9320979,77.6870192,ORR East 1,Unknown,HAL Old Airport,unknown,Deverabeesanahalli-ORR Junc,2024-01-23 18:29:59.343000+00:00,23,1,0,1,0,1,late_night,1,0.0,False,High,High,others,ಸರ್ ಗುಡ್ ಮಾರ್ನಿಂಗ್ ಸರ್ ದೇವರ ಬಿಸನಹಳ್ಳಿ ಡೌನ್ ರಾಂಪ್ ಟುವರ್ಡ್ಸ್ ಮಾರತಹಳ್ಳಿ ಬ್ರಿಡ್ಜ್ ಈ ಕಾಂಕ್ರೀಟ್ ಮಿಕ್ಸರ್ ವೆಹಿಕಲ್ ಆಗಿರುತ್ತೆ ಸರ ಟೈಯರ್ ಬಸ್ಟ್ ಆಗಿರುತ್ತೆ ಸರ್,
FKID008020,unplanned,vehicle_breakdown,closed,12.9756461,77.5746624,Non-corridor,Unknown,Upparpet,unknown,EliteJunc,2024-01-23 19:23:06.673000+00:00,0,2,0,1,0,1,late_night,1,0.0,False,Low,Low,bmtc_bus,bmtc bus is breakdown sir,34.28519798333333
FKID008021,unplanned,road_conditions,closed,12.9283193,77.6213334,IRR(Thanisandra road),Unknown,Adugodi,unknown,KoramangalaWaterTankJunc,2024-01-23 19:28:43.268000+00:00,0,2,0,1,0,1,late_night,0,0.0,False,High,High,none,ಸರ್ ನಮಸ್ಕಾರ್ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಇಂದ bda ಕಡೆಗೆ bwssb ಕುಡಿಯುವ ನೀರು ರಸ್ತೆ ಮದ್ಯೆ  ಸೋರಿಕೆಯನ್ನು ತಡೆಯುವ ಕಾಮಗಾರಿ ಪ್ರಗತಿಯಲ್ಲಿರುವ  ಕಾರಣ ಸಂಚಾರವು ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಕಡೆಯಿಂದ bda ಜಂಕ್ಷನ್ ಕಡೆಗೆ ಹಾಗೂ [person] ಯಿಂದ bda ಕಡೆಗೆ ಎಡ ತಿರುವು ಪಡೆಯುವ ಸಂಚಾರವು [location] ಸಾಗುತ್ತಿದೆ sir 🙏ವ,226.32391145000003
FKID008022,unplanned,vehicle_breakdown,closed,12.9285748,77.5861157,Non-corridor,Unknown,Jayanagara,unknown,Geeta Circle,2024-01-23 19:34:53.105000+00:00,1,2,0,1,0,1,late_night,1,0.0,False,Low,Low,bmtc_bus,[location] sir,70.25211858333334
FKID008023,unplanned,vehicle_breakdown,closed,12.9532474,77.5418394,Mysore Road,Unknown,Byatarayanapura,unknown,SatteliteBusStandJunc,2024-01-23 20:24:27.913000+00:00,1,2,0,1,0,1,late_night,1,0.0,False,High,High,private_car,still ಬಾಪೂಜಿ ನಗರ ಜಂಕ್ಷನ್ incoming side traffice no problem sir ಸ್ಟ್ರಾಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ಆಗಿ ಆದಷ್ಟ್ ಬೇಗ ತಗಿಸಲಾಗುವುದು astram app ನಲ್ಲಿ upaload ಆಗಿದೆ ಸರ್ 🙏,9.713554783333333
FKID008024,unplanned,vehicle_breakdown,closed,12.9883612,77.5118258,Magadi Road,Unknown,Kamakshipalya,unknown,Srigandakaval,2024-01-23 20:29:29.078000+00:00,1,2,0,1,0,1,late_night,1,0.0,False,High,High,others,shrigandakavalu junction incoming side hgv off road towards summanahalli,
FKID008025,unplanned,vehicle_breakdown,resolved,12.9516686,77.5369989,Mysore Road,Unknown,Chamarajpet,unknown,KIMCO Junction,2024-01-23 20:44:38.122000+00:00,2,2,0,1,0,1,late_night,1,0.0,False,High,High,bmtc_bus,gear problem,134.86672011666667
FKID008026,unplanned,vehicle_breakdown,closed,12.9280908,77.5972749,Bannerghata Road,Unknown,Jayanagara,unknown,SwagathMainRd-EastEndRdJunc,2024-01-23 20:46:11.754000+00:00,2,2,0,1,0,1,late_night,1,0.0,False,High,High,lcv,vehicle offroad at swagath ಜಂಕ್ಷನ್ traffic movement normal,31.053444266666666
FKID008027,unplanned,vehicle_breakdown,closed,12.9824849,77.5679961,Non-corridor,Unknown,Sheshadripuram,unknown,RRR(Okalipuram)Junction,2024-01-23 21:15:30.496000+00:00,2,2,0,1,0,1,late_night,1,0.0,False,Low,Low,bmtc_bus,,14.164930416666666
FKID008028,unplanned,vehicle_breakdown,closed,12.9713356,77.5868435,Non-corridor,Unknown,Halasuru Gate,unknown,PoliceCornerJunc,2024-01-23 21:25:58.525000+00:00,2,2,0,1,0,1,late_night,1,0.01738882451984742,True,Low,Low,bmtc_bus,nuapatunga road,11.400871050000001
FKID008029,unplanned,road_conditions,active,13.0114792,77.5695837,Non-corridor,Unknown,Malleshwaram,unknown,MargosaRd-18thCrossJunc,2024-01-23 21:28:10.441000+00:00,2,2,0,1,0,1,late_night,0,0.0,False,Low,Low,none,slippery road due to oil leakage from 18th cross to [location],
FKID008030,unplanned,road_conditions,active,13.0114861,77.5694864,Non-corridor,Unknown,Malleshwaram,unknown,MargosaRd-18thCrossJunc,2024-01-23 21:31:16.155000+00:00,3,2,0,1,0,1,late_night,0,0.0,False,Low,Low,none,slippery road due to oil leakage from 18th to [location],
FKID008031,unplanned,road_conditions,active,13.0114809,77.5695791,Non-corridor,Unknown,Malleshwaram,unknown,MargosaRd-18thCrossJunc,2024-01-23 21:32:56.610000+00:00,3,2,0,1,0,1,late_night,0,0.0,False,Low,Low,none,slippery road due to oil leakage from 18th crs to [location],
FKID008032,unplanned,vehicle_breakdown,closed,13.0181268,77.5568889,Tumkur Road,Unknown,Yeshwanthpura,unknown,YeshwanthpuraCircle,2024-01-23 22:11:21.543000+00:00,3,2,0,1,0,1,late_night,1,0.0,False,High,High,bmtc_bus,,
FKID008033,unplanned,vehicle_breakdown,closed,12.9456318,77.6025367,Non-corridor,Unknown,Adugodi,unknown,MICO Bande,2024-01-23 22:14:23.983000+00:00,3,2,0,1,0,1,late_night,1,0.0,False,Low,Low,others,back wheel axel cut sir,35.590218150000005
FKID008034,unplanned,others,closed,12.9478318,77.5345213,Mysore Road,Unknown,Byatarayanapura,unknown,KIMCO Junction,2024-01-24 04:59:12.625000+00:00,10,2,0,1,1,0,morning_rush,0,0.0,False,High,High,none,e vehicle diesel [person] sir [person] no 2 incoming side sir,121.99925558333332
FKID008035,unplanned,vehicle_breakdown,closed,12.9072117,77.6291096,Hosur Road,Unknown,HSR Layout,unknown,Bommanahalli,2024-01-23 22:22:31.261000+00:00,3,2,0,1,0,1,late_night,1,0.0,False,High,High,private_bus,[person] setc bus offroaded on ec flyover towords electronic city near [location] ide sir,
FKID008036,unplanned,construction,active,12.9909359,77.6588793,Old Madras Road,Unknown,Banaswadi,unknown,BigBazaarJunction(OldMadrasRd),2024-01-23 23:27:16.443000+00:00,4,2,0,1,0,1,late_night,0,0.0,False,High,High,none,[location] work,
FKID008037,unplanned,vehicle_breakdown,closed,12.9494317,77.5367908,Mysore Road,Unknown,Byatarayanapura,unknown,KIMCO Junction,2024-01-24 00:11:28.110000+00:00,5,2,0,1,0,1,early_morning,1,0.0,False,High,High,bmtc_bus,,36.24162716666667
FKID008038,unplanned,vehicle_breakdown,closed,12.9757906,77.6262856,Old Madras Road,Unknown,Halasur,unknown,RamaiahCircle-UlsoorPoliceStation,2024-01-24 00:33:43.120000+00:00,6,2,0,1,0,0,early_morning,1,0.0,False,High,High,others,eicher vehicle off road at [location] station,
FKID008039,unplanned,vehicle_breakdown,closed,12.9638317,77.5842487,Mysore Road,Unknown,Halasuru Gate,unknown,TownhallJunction,2024-01-24 00:51:08.016000+00:00,6,2,0,1,0,0,early_morning,1,0.0,False,High,High,bmtc_bus,sjp junction towards stock 14,
FKID008040,unplanned,accident,closed,12.97492981,77.570277,Non-corridor,Unknown,Chamarajpet,unknown,ShantalaJunction,2024-01-23 23:31:47.487293+00:00,5,2,0,1,0,1,early_morning,0,0.0,False,Low,Low,none,,
FKID008041,unplanned,accident,closed,12.97492981,77.570277,Non-corridor,Unknown,Chamarajpet,unknown,ShantalaJunction,2024-01-23 23:29:48.456620+00:00,4,2,0,1,0,1,late_night,0,0.0,False,Low,Low,none,,
FKID008042,unplanned,accident,closed,12.97492981,77.570277,Non-corridor,Unknown,Chamarajpet,unknown,ShantalaJunction,2024-01-23 23:22:41.979311+00:00,4,2,0,1,0,1,late_night,0,0.0,False,Low,Low,none,,
FKID008043,unplanned,accident,closed,12.97492981,77.570277,Non-corridor,Unknown,Chamarajpet,unknown,ShantalaJunction,2024-01-23 23:22:12.860681+00:00,4,2,0,1,0,1,late_night,0,0.0,False,Low,Low,none,,
FKID008044,unplanned,vehicle_breakdown,closed,13.06685053,77.59300712,Bellary Road 2,Unknown,Kodigehalli,unknown,Batrayanapura(Amrutahalli)Junction,2024-01-24 01:49:29.837000+00:00,7,2,0,1,1,0,morning_rush,1,0.0,False,High,High,others,starting problem,
FKID008045,unplanned,vehicle_breakdown,closed,13.0142707,77.5837176,Bellary Road 1,Unknown,Sadashivanagar,unknown,MekhriCircle,2024-01-24 02:59:52.036000+00:00,8,2,0,1,1,0,morning_rush,1,0.0,False,High,High,others,starting problem,153.29203903333334
FKID008046,unplanned,vehicle_breakdown,closed,12.9542851,77.5901938,Non-corridor,Unknown,Wilson Garden,unknown,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),2024-01-24 03:39:49.629000+00:00,9,2,0,1,1,0,morning_rush,1,0.0,False,Low,Low,bmtc_bus,traffic movement no problem sir,
FKID008047,unplanned,vehicle_breakdown,closed,13.1237757,77.6133367,Bellary Road 2,Unknown,Yelahanka,unknown,BagalurCrossJunc,2024-01-24 03:55:56.487000+00:00,9,2,0,1,1,0,morning_rush,1,0.0,False,High,High,heavy_vehicle,traffic slow movement,21.891094866666666
FKID008048,unplanned,vehicle_breakdown,closed,13.0145131,77.5852629,Bellary Road 1,Unknown,R.T. Nagar,unknown,MekhriCircle,2024-01-24 04:22:07.196000+00:00,9,2,0,1,1,0,morning_rush,1,0.0,False,High,High,auto,"no problem traffic moment,twds tv tower from stock 15",
FKID008049,unplanned,vehicle_breakdown,closed,12.9936657,77.5715149,Non-corridor,Unknown,Malleshwaram,unknown,MillCornerRd-SampigeRdJunc,2024-01-24 04:35:34.554000+00:00,10,2,0,1,1,0,morning_rush,1,0.0,False,Low,Low,bmtc_bus,vehicle breakdown,
